network_rank;network_id;region_id;region_longname;lobe;cortex
1;280;280;Area_OP4-PV_R;Par;Posterior_Opercular
1;280;296;Area_PFt_R;Par;Inferior_Parietal
1;280;328;Area_PF_Complex_R;Par;Inferior_Parietal
2;36;36;Area_5m_L;Par;Paracentral_Lobular_and_Mid_Cingulate
3;66;66;Area_47m_L;Fr;Orbital_and_Polar_Frontal
4;100;100;Area_OP4-PV_L;Par;Posterior_Opercular
4;100;116;Area_PFt_L;Par;Inferior_Parietal
4;100;148;Area_PF_Complex_L;Par;Inferior_Parietal
5;192;192;Area_55b_R;Fr;Premotor
5;192;275;Area_Lateral_IntraParietal_dorsal_R;Par;Superior_Parietal
5;192;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
5;192;317;Area_PHT_R;Temp;Lateral_Temporal
5;192;324;Area_IntraParietal_2_R;Par;Inferior_Parietal
5;192;325;Area_IntraParietal_1_R;Par;Inferior_Parietal
5;192;329;Area_PFm_Complex_R;Par;Inferior_Parietal
6;266;266;Area_9-46d_R;Fr;Dorsolateral_Prefrontal
7;8;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
7;8;82;Area_IFSa_L;Fr;Inferior_Frontal
7;8;116;Area_PFt_L;Par;Inferior_Parietal
7;8;148;Area_PF_Complex_L;Par;Inferior_Parietal
7;8;149;Area_PFm_Complex_L;Par;Inferior_Parietal
8;109;26;Superior_Frontal_Language_Area_L;Fr;Dorsolateral_Prefrontal
8;109;44;Area_6m_anterior_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
8;109;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
8;109;104;RetroInsular_Cortex_L;Par;Early_Auditory
8;109;109;Middle_Insular_Area_L;Ins;Insular_and_Frontal_Opercular
8;109;125;Auditory_5_Complex_L;Temp;Auditory_Association
8;109;175;Auditory_4_Complex_L;Temp;Auditory_Association
9;40;40;Dorsal_Area_24d_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
10;282;282;Area_OP2-3-VS_R;Par;Posterior_Opercular
11;291;291;Anterior_Ventral_Insular_Area_R;Ins;Insular_and_Frontal_Opercular
12;335;302;Perirhinal_Ectorhinal_Cortex_R;Temp;Medial_Temporal
12;335;335;ParaHippocampal_Area_2_R;Temp;Medial_Temporal
13;139;78;Rostral_Area_6_L;Fr;Premotor
13;139;79;Area_IFJa_L;Fr;Inferior_Frontal
13;139;80;Area_IFJp_L;Fr;Inferior_Frontal
13;139;139;Area_TemporoParietoOccipital_Junction_1_L;Temp;Temporo-Parieto_Occipital_Junction
14;48;48;Area_Lateral_IntraParietal_ventral_L;Par;Superior_Parietal
14;48;124;ParaBelt_Complex_L;Temp;Early_Auditory
14;48;175;Auditory_4_Complex_L;Temp;Auditory_Association
15;228;228;Area_Lateral_IntraParietal_ventral_R;Par;Superior_Parietal
15;228;304;ParaBelt_Complex_R;Temp;Early_Auditory
15;228;355;Auditory_4_Complex_R;Temp;Auditory_Association
16;277;277;Inferior_6-8_Transitional_Area_R;Fr;Dorsolateral_Prefrontal
17;85;85;Area_anterior_9-46v_L;Fr;Dorsolateral_Prefrontal
18;120;120;Hippocampus_L;Temp;Medial_Temporal
19;301;301;ProStriate_Area_R;Par;Posterior_Cingulate
19;301;302;Perirhinal_Ectorhinal_Cortex_R;Temp;Medial_Temporal
20;351;351;Area_posterior_47r_R;Fr;Inferior_Frontal
21;263;263;Area_posterior_9-46v_R;Fr;Dorsolateral_Prefrontal
21;263;314;Area_TE2_anterior_R;Temp;Lateral_Temporal
22;95;11;Premotor_Eye_Field_L;Fr;Premotor
22;95;12;Area_55b_L;Fr;Premotor
22;95;95;Area_Lateral_IntraParietal_dorsal_L;Par;Superior_Parietal
22;95;175;Auditory_4_Complex_L;Temp;Auditory_Association
23;200;200;Area_Lateral_Occipital_1_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
24;265;265;Area_anterior_9-46v_R;Fr;Dorsolateral_Prefrontal
25;90;4;Second_Visual_Area_L;Occ;Early_Visual
25;90;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
25;90;90;Polar_10p_L;Fr;Orbital_and_Polar_Frontal
26;234;234;Dorsal_area_6_R;Fr;Premotor
27;142;118;Entorhinal_Cortex_L;Temp;Medial_Temporal
27;142;142;Dorsal_Transitional_Visual_Area_L;Occ;Posterior_Cingulate
28;220;220;Dorsal_Area_24d_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
29;133;75;Area_45_L;Fr;Inferior_Frontal
29;133;133;Area_TE1_posterior_L;Temp;Lateral_Temporal
29;133;149;Area_PFm_Complex_L;Par;Inferior_Parietal
30;150;150;Area_PGi_L;Par;Inferior_Parietal
31;75;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
31;75;4;Second_Visual_Area_L;Occ;Early_Visual
31;75;5;Third_Visual_Area_L;Occ;Early_Visual
31;75;6;Fourth_Visual_Area_L;Occ;Early_Visual
31;75;16;Seventh_Visual_Area_L;Occ;Dorsal_Stream_Visual
31;75;50;Medial_IntraParietal_Area_L;Par;Superior_Parietal
31;75;75;Area_45_L;Fr;Inferior_Frontal
31;75;124;ParaBelt_Complex_L;Temp;Early_Auditory
31;75;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
31;75;133;Area_TE1_posterior_L;Temp;Lateral_Temporal
31;75;175;Auditory_4_Complex_L;Temp;Auditory_Association
31;75;177;Area_TE1_Middle_L;Temp;Lateral_Temporal
32;86;86;Area_9-46d_L;Fr;Dorsolateral_Prefrontal
33;224;222;Lateral_Area_7A_R;Par;Superior_Parietal
33;224;224;Area_6m_anterior_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
33;224;227;Area_7PC_R;Par;Superior_Parietal
33;224;254;Area_44_R;Fr;Inferior_Frontal
33;224;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
33;224;289;Middle_Insular_Area_R;Ins;Insular_and_Frontal_Opercular
33;224;294;Frontal_Opercular_Area_3_R;Ins;Insular_and_Frontal_Opercular
34;327;327;Area_PF_Opercular_R;Par;Inferior_Parietal
35;201;201;Area_Lateral_Occipital_2_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
36;231;231;Area_1_R;Par;Somatosensory_and_Motor
36;231;328;Area_PF_Complex_R;Par;Inferior_Parietal
36;231;329;Area_PFm_Complex_R;Par;Inferior_Parietal
37;110;110;Pirform_Cortex_L;Temp;Insular_and_Frontal_Opercular
38;20;20;Area_Lateral_Occipital_1_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
39;22;4;Second_Visual_Area_L;Occ;Early_Visual
39;22;5;Third_Visual_Area_L;Occ;Early_Visual
39;22;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
39;22;22;Posterior_InferoTemporal_complex_L;Occ;Ventral_Stream_Visual
40;18;18;Fusiform_Face_Complex_L;Temp;Ventral_Stream_Visual
40;18;143;Area_PGp_L;Occ;Inferior_Parietal
41;134;56;Ventral_Area_6_L;Fr;Premotor
41;134;73;Area_8C_L;Fr;Dorsolateral_Prefrontal
41;134;78;Rostral_Area_6_L;Fr;Premotor
41;134;79;Area_IFJa_L;Fr;Inferior_Frontal
41;134;80;Area_IFJp_L;Fr;Inferior_Frontal
41;134;81;Area_IFSp_L;Fr;Inferior_Frontal
41;134;82;Area_IFSa_L;Fr;Inferior_Frontal
41;134;83;Area_posterior_9-46v_L;Fr;Dorsolateral_Prefrontal
41;134;105;Area_PFcm_L;Par;Early_Auditory
41;134;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
41;134;148;Area_PF_Complex_L;Par;Inferior_Parietal
42;290;290;Pirform_Cortex_R;Temp;Insular_and_Frontal_Opercular
43;77;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
43;77;3;Sixth_Visual_Area_L;Occ;Dorsal_Stream_Visual
43;77;4;Second_Visual_Area_L;Occ;Early_Visual
43;77;5;Third_Visual_Area_L;Occ;Early_Visual
43;77;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
43;77;45;Medial_Area_7A_L;Par;Superior_Parietal
43;77;46;Lateral_Area_7P_L;Par;Superior_Parietal
43;77;77;Area_anterior_47r_L;Fr;Inferior_Frontal
43;77;152;Area_V6A_L;Occ;Dorsal_Stream_Visual
44;107;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
44;107;4;Second_Visual_Area_L;Occ;Early_Visual
44;107;5;Third_Visual_Area_L;Occ;Early_Visual
44;107;103;Area_52_L;Temp;Early_Auditory
44;107;107;Area_TA2_L;Temp;Auditory_Association
44;107;123;Area_STGa_L;Temp;Auditory_Association
44;107;125;Auditory_5_Complex_L;Temp;Auditory_Association
44;107;152;Area_V6A_L;Occ;Dorsal_Stream_Visual
44;107;173;Medial_Belt_Complex_L;Temp;Early_Auditory
44;107;178;Para-Insular_Area_L;Temp;Insular_and_Frontal_Opercular
45;97;97;Inferior_6-8_Transitional_Area_L;Fr;Dorsolateral_Prefrontal
46;306;306;ParaHippocampal_Area_1_R;Temp;Medial_Temporal
47;169;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
47;169;4;Second_Visual_Area_L;Occ;Early_Visual
47;169;5;Third_Visual_Area_L;Occ;Early_Visual
47;169;50;Medial_IntraParietal_Area_L;Par;Superior_Parietal
47;169;104;RetroInsular_Cortex_L;Par;Early_Auditory
47;169;124;ParaBelt_Complex_L;Temp;Early_Auditory
47;169;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
47;169;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
47;169;174;Lateral_Belt_Complex_L;Temp;Early_Auditory
47;169;175;Auditory_4_Complex_L;Temp;Auditory_Association
48;83;83;Area_posterior_9-46v_L;Fr;Dorsolateral_Prefrontal
48;83;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
49;51;51;Area_1_L;Par;Somatosensory_and_Motor
49;51;148;Area_PF_Complex_L;Par;Inferior_Parietal
49;51;149;Area_PFm_Complex_L;Par;Inferior_Parietal
50;72;4;Second_Visual_Area_L;Occ;Early_Visual
50;72;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
50;72;64;Area_p32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
50;72;72;Area_10d_L;Fr;Orbital_and_Polar_Frontal
50;72;119;PreSubiculum_L;Temp;Medial_Temporal
51;292;292;Anterior_Agranular_Insula_Complex_R;Ins;Insular_and_Frontal_Opercular
52;166;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
52;166;166;Posterior_OFC_Complex_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
53;7;7;Eighth_Visual_Area_L;Occ;Ventral_Stream_Visual
53;7;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
53;7;16;Seventh_Visual_Area_L;Occ;Dorsal_Stream_Visual
53;7;19;Area_V3B_L;Occ;Dorsal_Stream_Visual
53;7;158;Area_V3CD_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
53;7;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
54;207;207;PreCuneus_Visual_Area_R;Par;Posterior_Cingulate
54;207;240;Area_p32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
55;209;209;Medial_Area_7P_R;Par;Superior_Parietal
56;343;199;Area_V3B_R;Occ;Dorsal_Stream_Visual
56;343;343;Ventral_Visual_Complex_R;Temp;Ventral_Stream_Visual
56;343;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
57;156;156;Area_V4t_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
58;41;41;Ventral_Area_24d_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
59;332;243;Area_8BM_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
59;332;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
59;332;257;Area_anterior_47r_R;Fr;Inferior_Frontal
59;332;269;Area_anterior_10p_R;Fr;Orbital_and_Polar_Frontal
59;332;287;Area_TA2_R;Temp;Auditory_Association
59;332;305;Auditory_5_Complex_R;Temp;Auditory_Association
59;332;332;Area_V6A_R;Par;Dorsal_Stream_Visual
59;332;353;Medial_Belt_Complex_R;Temp;Early_Auditory
59;332;355;Auditory_4_Complex_R;Temp;Auditory_Association
60;81;81;Area_IFSp_L;Fr;Inferior_Frontal
60;81;129;Area_STSd_posterior_L;Temp;Auditory_Association
60;81;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
60;81;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
60;81;151;Area_PGs_L;Par;Inferior_Parietal
60;81;177;Area_TE1_Middle_L;Temp;Lateral_Temporal
61;39;39;Area_5L_L;Par;Paracentral_Lobular_and_Mid_Cingulate
62;302;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
62;302;301;ProStriate_Area_R;Par;Posterior_Cingulate
62;302;302;Perirhinal_Ectorhinal_Cortex_R;Temp;Medial_Temporal
62;302;321;Area_TemporoParietoOccipital_Junction_3_R;Par;Temporo-Parieto_Occipital_Junction
62;302;334;VentroMedial_Visual_Area_3_R;Occ;Ventral_Stream_Visual
62;302;335;ParaHippocampal_Area_2_R;Temp;Medial_Temporal
63;170;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
63;170;4;Second_Visual_Area_L;Occ;Early_Visual
63;170;170;Area_posterior_10p_L;Fr;Orbital_and_Polar_Frontal
64;127;127;ParaHippocampal_Area_3_L;Temp;Medial_Temporal
64;127;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
65;68;68;Area_8Ad_L;Fr;Dorsolateral_Prefrontal
66;246;246;Area_47m_R;Fr;Orbital_and_Polar_Frontal
67;92;92;Area_13l_L;Fr;Orbital_and_Polar_Frontal
68;37;37;Area_5m_ventral_L;Par;Paracentral_Lobular_and_Mid_Cingulate
69;321;302;Perirhinal_Ectorhinal_Cortex_R;Temp;Medial_Temporal
69;321;315;Area_TF_R;Temp;Medial_Temporal
69;321;321;Area_TemporoParietoOccipital_Junction_3_R;Par;Temporo-Parieto_Occipital_Junction
69;321;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
70;269;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
70;269;183;Sixth_Visual_Area_R;Occ;Dorsal_Stream_Visual
70;269;184;Second_Visual_Area_R;Occ;Early_Visual
70;269;185;Third_Visual_Area_R;Occ;Early_Visual
70;269;269;Area_anterior_10p_R;Fr;Orbital_and_Polar_Frontal
70;269;332;Area_V6A_R;Par;Dorsal_Stream_Visual
71;89;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
71;89;3;Sixth_Visual_Area_L;Occ;Dorsal_Stream_Visual
71;89;4;Second_Visual_Area_L;Occ;Early_Visual
71;89;5;Third_Visual_Area_L;Occ;Early_Visual
71;89;89;Area_anterior_10p_L;Fr;Orbital_and_Polar_Frontal
71;89;152;Area_V6A_L;Occ;Dorsal_Stream_Visual
72;330;330;Area_PGi_R;Par;Inferior_Parietal
73;349;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
73;349;184;Second_Visual_Area_R;Occ;Early_Visual
73;349;185;Third_Visual_Area_R;Occ;Early_Visual
73;349;230;Medial_IntraParietal_Area_R;Par;Superior_Parietal
73;349;284;RetroInsular_Cortex_R;Par;Early_Auditory
73;349;304;ParaBelt_Complex_R;Temp;Early_Auditory
73;349;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
73;349;349;Area_Frontal_Opercular_5_R;Ins;Insular_and_Frontal_Opercular
73;349;354;Lateral_Belt_Complex_R;Temp;Early_Auditory
73;349;355;Auditory_4_Complex_R;Temp;Auditory_Association
74;274;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
74;274;184;Second_Visual_Area_R;Occ;Early_Visual
74;274;185;Third_Visual_Area_R;Occ;Early_Visual
74;274;274;Area_47s_R;Fr;Orbital_and_Polar_Frontal
74;274;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
75;9;9;Primary_Sensory_Cortex_L;Par;Somatosensory_and_Motor
75;9;144;Area_IntraParietal_2_L;Par;Inferior_Parietal
75;9;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
76;339;339;Area_Lateral_Occipital_3_R;Par;MT+_Complex_and_Neighboring_Visual_Areas
76;339;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
77;268;185;Third_Visual_Area_R;Occ;Early_Visual
77;268;268;Area_10v_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
78;298;195;Parieto-Occipital_Sulcus_Area_2_R;Par;Posterior_Cingulate
78;298;239;Anterior_24_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
78;298;298;Entorhinal_Cortex_R;Temp;Medial_Temporal
78;298;322;Dorsal_Transitional_Visual_Area_R;Par;Posterior_Cingulate
78;298;360;Area_posterior_24_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
79;223;223;Supplementary_and_Cingulate_Eye_Field_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
79;223;359;Area_anterior_32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
80;300;300;Hippocampus_R;Temp;Medial_Temporal
81;99;99;Area_43_L;Fr;Posterior_Opercular
81;99;105;Area_PFcm_L;Par;Early_Auditory
81;99;116;Area_PFt_L;Par;Inferior_Parietal
81;99;117;Anterior_IntraParietal_Area_L;Par;Superior_Parietal
81;99;148;Area_PF_Complex_L;Par;Inferior_Parietal
81;99;149;Area_PFm_Complex_L;Par;Inferior_Parietal
81;99;176;Area_STSv_anterior_L;Temp;Auditory_Association
82;257;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
82;257;183;Sixth_Visual_Area_R;Occ;Dorsal_Stream_Visual
82;257;184;Second_Visual_Area_R;Occ;Early_Visual
82;257;185;Third_Visual_Area_R;Occ;Early_Visual
82;257;193;Area_V3A_R;Occ;Dorsal_Stream_Visual
82;257;225;Medial_Area_7A_R;Par;Superior_Parietal
82;257;226;Lateral_Area_7P_R;Par;Superior_Parietal
82;257;257;Area_anterior_47r_R;Fr;Inferior_Frontal
82;257;332;Area_V6A_R;Par;Dorsal_Stream_Visual
83;112;112;Anterior_Agranular_Insula_Complex_L;Ins;Insular_and_Frontal_Opercular
84;91;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
84;91;91;Area_11l_L;Fr;Orbital_and_Polar_Frontal
84;91;160;VentroMedial_Visual_Area_2_L;Occ;Ventral_Stream_Visual
85;195;195;Parieto-Occipital_Sulcus_Area_2_R;Par;Posterior_Cingulate
85;195;298;Entorhinal_Cortex_R;Temp;Medial_Temporal
85;195;299;PreSubiculum_R;Temp;Medial_Temporal
86;2;2;Medial_Superior_Temporal_Area_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
86;2;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
87;310;205;PeriSylvian_Language_Area_R;Par;Temporo-Parieto_Occipital_Junction
87;310;208;Superior_Temporal_Visual_Area_R;Par;Temporo-Parieto_Occipital_Junction
87;310;258;Rostral_Area_6_R;Fr;Premotor
87;310;259;Area_IFJa_R;Fr;Inferior_Frontal
87;310;260;Area_IFJp_R;Fr;Inferior_Frontal
87;310;294;Frontal_Opercular_Area_3_R;Ins;Insular_and_Frontal_Opercular
87;310;295;Frontal_Opercular_Area_2_R;Ins;Insular_and_Frontal_Opercular
87;310;310;Area_STSv_posterior_R;Temp;Auditory_Association
87;310;329;Area_PFm_Complex_R;Par;Inferior_Parietal
88;216;216;Area_5m_R;Par;Paracentral_Lobular_and_Mid_Cingulate
89;341;237;Area_Posterior_24_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
89;341;240;Area_p32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
89;341;341;Area_31pd_R;Par;Posterior_Cingulate
89;341;359;Area_anterior_32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
90;154;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
90;154;19;Area_V3B_L;Occ;Dorsal_Stream_Visual
90;154;122;Perirhinal_Ectorhinal_Cortex_L;Temp;Medial_Temporal
90;154;154;VentroMedial_Visual_Area_3_L;Occ;Ventral_Stream_Visual
91;219;219;Area_5L_R;Par;Paracentral_Lobular_and_Mid_Cingulate
92;281;281;Area_OP1-SII_R;Par;Posterior_Opercular
93;56;56;Ventral_Area_6_L;Fr;Premotor
93;56;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
93;56;136;Area_TE2_posterior_L;Temp;Lateral_Temporal
93;56;137;Area_PHT_L;Temp;Lateral_Temporal
93;56;138;Area_PH_L;Temp;MT+_Complex_and_Neighboring_Visual_Areas
93;56;140;Area_TemporoParietoOccipital_Junction_2_L;Par;Temporo-Parieto_Occipital_Junction
93;56;144;Area_IntraParietal_2_L;Par;Inferior_Parietal
93;56;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
93;56;148;Area_PF_Complex_L;Par;Inferior_Parietal
93;56;157;Area_FST_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
94;297;258;Rostral_Area_6_R;Fr;Premotor
94;297;279;Area_43_R;Fr;Posterior_Opercular
94;297;297;Anterior_IntraParietal_Area_R;Par;Superior_Parietal
95;325;189;Primary_Sensory_Cortex_R;Fr;Somatosensory_and_Motor
95;325;190;Frontal_Eye_Fields_R;Fr;Premotor
95;325;191;Premotor_Eye_Field_R;Fr;Premotor
95;325;192;Area_55b_R;Fr;Premotor
95;325;232;Area_2_R;Par;Somatosensory_and_Motor
95;325;236;Ventral_Area_6_R;Fr;Premotor
95;325;304;ParaBelt_Complex_R;Temp;Early_Auditory
95;325;325;Area_IntraParietal_1_R;Par;Inferior_Parietal
95;325;355;Auditory_4_Complex_R;Temp;Auditory_Association
96;101;101;Area_OP1-SII_L;Par;Posterior_Opercular
97;309;196;Seventh_Visual_Area_R;Occ;Dorsal_Stream_Visual
97;309;205;PeriSylvian_Language_Area_R;Par;Temporo-Parieto_Occipital_Junction
97;309;208;Superior_Temporal_Visual_Area_R;Par;Temporo-Parieto_Occipital_Junction
97;309;254;Area_44_R;Fr;Inferior_Frontal
97;309;259;Area_IFJa_R;Fr;Inferior_Frontal
97;309;260;Area_IFJp_R;Fr;Inferior_Frontal
97;309;261;Area_IFSp_R;Fr;Inferior_Frontal
97;309;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
97;309;309;Area_STSd_posterior_R;Temp;Auditory_Association
98;317;192;Area_55b_R;Fr;Premotor
98;317;236;Ventral_Area_6_R;Fr;Premotor
98;317;253;Area_8C_R;Fr;Dorsolateral_Prefrontal
98;317;254;Area_44_R;Fr;Inferior_Frontal
98;317;259;Area_IFJa_R;Fr;Inferior_Frontal
98;317;260;Area_IFJp_R;Fr;Inferior_Frontal
98;317;317;Area_PHT_R;Temp;Lateral_Temporal
98;317;331;Area_PGs_R;Par;Inferior_Parietal
99;206;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
99;206;226;Lateral_Area_7P_R;Par;Superior_Parietal
99;206;227;Area_7PC_R;Par;Superior_Parietal
99;206;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
99;206;289;Middle_Insular_Area_R;Ins;Insular_and_Frontal_Opercular
99;206;293;Frontal_Opercular_Area_1_R;Fr;Posterior_Opercular
99;206;294;Frontal_Opercular_Area_3_R;Ins;Insular_and_Frontal_Opercular
100;198;198;Fusiform_Face_Complex_R;Temp;Ventral_Stream_Visual
100;198;323;Area_PGp_R;Par;Inferior_Parietal
101;188;188;Primary_Motor_Cortex_R;Fr;Somatosensory_and_Motor
101;188;262;Area_IFSa_R;Fr;Inferior_Frontal
101;188;296;Area_PFt_R;Par;Inferior_Parietal
101;188;328;Area_PF_Complex_R;Par;Inferior_Parietal
101;188;329;Area_PFm_Complex_R;Par;Inferior_Parietal
102;276;222;Lateral_Area_7A_R;Par;Superior_Parietal
102;276;233;Area_3a_R;Fr;Somatosensory_and_Motor
102;276;247;Area_8Av_R;Fr;Dorsolateral_Prefrontal
102;276;276;Area_6_anterior_R;Fr;Premotor
103;236;236;Ventral_Area_6_R;Fr;Premotor
103;236;314;Area_TE2_anterior_R;Temp;Lateral_Temporal
103;236;316;Area_TE2_posterior_R;Temp;Lateral_Temporal
103;236;317;Area_PHT_R;Temp;Lateral_Temporal
103;236;318;Area_PH_R;Temp;MT+_Complex_and_Neighboring_Visual_Areas
103;236;320;Area_TemporoParietoOccipital_Junction_2_R;Par;Temporo-Parieto_Occipital_Junction
103;236;324;Area_IntraParietal_2_R;Par;Inferior_Parietal
103;236;325;Area_IntraParietal_1_R;Par;Inferior_Parietal
103;236;328;Area_PF_Complex_R;Par;Inferior_Parietal
103;236;337;Area_FST_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
104;191;191;Premotor_Eye_Field_R;Fr;Premotor
104;191;275;Area_Lateral_IntraParietal_dorsal_R;Par;Superior_Parietal
104;191;324;Area_IntraParietal_2_R;Par;Inferior_Parietal
104;191;325;Area_IntraParietal_1_R;Par;Inferior_Parietal
105;45;45;Medial_Area_7A_L;Par;Superior_Parietal
105;45;77;Area_anterior_47r_L;Fr;Inferior_Frontal
106;212;212;Area_23d_R;Par;Posterior_Cingulate
106;212;241;Area_a24_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
106;212;344;Area_25_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
106;212;359;Area_anterior_32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
106;212;360;Area_posterior_24_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
107;239;194;RetroSplenial_Complex_R;Par;Posterior_Cingulate
107;239;211;Parieto-Occipital_Sulcus_Area_1_R;Par;Posterior_Cingulate
107;239;214;Area_dorsal_23_a+b_R;Par;Posterior_Cingulate
107;239;215;Area_31p_ventral_R;Par;Posterior_Cingulate
107;239;239;Anterior_24_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
107;239;244;Area_p32_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
107;239;298;Entorhinal_Cortex_R;Temp;Medial_Temporal
108;214;214;Area_dorsal_23_a+b_R;Par;Posterior_Cingulate
108;214;239;Anterior_24_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
108;214;359;Area_anterior_32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
109;337;236;Ventral_Area_6_R;Fr;Premotor
109;337;260;Area_IFJp_R;Fr;Inferior_Frontal
109;337;331;Area_PGs_R;Par;Inferior_Parietal
109;337;337;Area_FST_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
110;255;181;Primary_Visual_Cortex_R;Occ;Primary_Visual
110;255;184;Second_Visual_Area_R;Occ;Early_Visual
110;255;185;Third_Visual_Area_R;Occ;Early_Visual
110;255;186;Fourth_Visual_Area_R;Occ;Early_Visual
110;255;196;Seventh_Visual_Area_R;Occ;Dorsal_Stream_Visual
110;255;230;Medial_IntraParietal_Area_R;Par;Superior_Parietal
110;255;255;Area_45_R;Fr;Inferior_Frontal
110;255;304;ParaBelt_Complex_R;Temp;Early_Auditory
110;255;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
110;255;313;Area_TE1_posterior_R;Temp;Lateral_Temporal
110;255;355;Auditory_4_Complex_R;Temp;Auditory_Association
110;255;357;Area_TE1_Middle_R;Temp;Lateral_Temporal
111;123;5;Third_Visual_Area_L;Occ;Early_Visual
111;123;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
111;123;76;Area_47l_(47_lateral)_L;Fr;Inferior_Frontal
111;123;107;Area_TA2_L;Temp;Auditory_Association
111;123;123;Area_STGa_L;Temp;Auditory_Association
112;21;21;Area_Lateral_Occipital_2_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
113;326;326;Area_IntraParietal_0_R;Par;Inferior_Parietal
